packet_id,symbol,feed_type,source_clock,canonical_utc,drift_ms
pkt_1h_2590,BTC-USD,L1,1765542422.7400663,2025-12-12T12:27:02.762435Z,22.36904614044044
pkt_1h_2591,BTC-USD,L1,1765542423.7400663,2025-12-12T12:27:03.752326Z,12.259293076268333
pkt_1h_2592,BTC-USD,L1,1765542424.7400663,2025-12-12T12:27:04.752880Z,12.813719181389516
pkt_1h_2593,BTC-USD,L1,1765542425.7400663,2025-12-12T12:27:05.753781Z,13.714668282344865
pkt_1h_2594,BTC-USD,L1,1765542426.7400663,2025-12-12T12:27:06.749147Z,9.081075172295249
pkt_1h_2595,BTC-USD,L1,1765542427.7400663,2025-12-12T12:27:07.750432Z,10.366248178995384
pkt_1h_2596,BTC-USD,L1,1765542428.7400663,2025-12-12T12:27:08.754457Z,14.390380818344894
pkt_1h_2597,BTC-USD,L1,1765542429.7400663,2025-12-12T12:27:09.757519Z,17.452655668223613
pkt_1h_2598,BTC-USD,L1,1765542430.7400663,2025-12-12T12:27:10.745789Z,5.72272524938553
pkt_1h_2599,BTC-USD,L1,1765542431.7400663,2025-12-12T12:27:11.753481Z,13.415116517716084
pkt_1h_2600,BTC-USD,L1,1765542432.7400663,2025-12-12T12:27:12.747136Z,7.069927165546816
pkt_1h_2601,BTC-USD,L1,1765542433.7400663,2025-12-12T12:27:13.758288Z,18.2218550542514
pkt_1h_2602,BTC-USD,L1,1765542434.7400663,2025-12-12T12:27:14.753190Z,13.123864506644626
pkt_1h_2603,BTC-USD,L1,1765542435.7400663,2025-12-12T12:27:15.751423Z,11.35706535570853
pkt_1h_2604,BTC-USD,L1,1765542436.7400663,2025-12-12T12:27:16.746125Z,6.058918885917944
pkt_1h_2605,BTC-USD,L1,1765542437.7400663,2025-12-12T12:27:17.748647Z,8.580914075455956
pkt_1h_2606,BTC-USD,L1,1765542438.7400663,2025-12-12T12:27:18.755468Z,15.401362860606962
pkt_1h_2607,BTC-USD,L1,1765542439.7400663,2025-12-12T12:27:19.753971Z,13.9046435841655
pkt_1h_2608,BTC-USD,L1,1765542440.7400663,2025-12-12T12:27:20.752431Z,12.36486752614648
pkt_1h_2609,BTC-USD,L1,1765542441.7400663,2025-12-12T12:27:21.746973Z,6.906441139978845
pkt_1h_2610,BTC-USD,L1,1765542442.7400663,2025-12-12T12:27:22.749758Z,9.692165012471381
pkt_1h_2611,BTC-USD,L1,1765542443.7400663,2025-12-12T12:27:23.751330Z,11.2635637413542
pkt_1h_2612,BTC-USD,L1,1765542444.7400663,2025-12-12T12:27:24.754903Z,14.837042324213087
pkt_1h_2613,BTC-USD,L1,1765542445.7400663,2025-12-12T12:27:25.753586Z,13.519994470284601
pkt_1h_2614,BTC-USD,L1,1765542446.7400663,2025-12-12T12:27:26.747298Z,7.2320859898861665
pkt_1h_2615,BTC-USD,L1,1765542447.7400663,2025-12-12T12:27:27.747599Z,7.533168120420746
pkt_1h_2616,BTC-USD,L1,1765542448.7400663,2025-12-12T12:27:28.746888Z,6.821465621223771
pkt_1h_2617,BTC-USD,L1,1765542449.7400663,2025-12-12T12:27:29.759925Z,19.858751926726733
pkt_1h_2618,BTC-USD,L1,1765542450.7400663,2025-12-12T12:27:30.756392Z,16.325626445020127
pkt_1h_2619,BTC-USD,L1,1765542451.7400663,2025-12-12T12:27:31.752359Z,12.292391289353379
pkt_1h_2620,BTC-USD,L1,1765542452.7400663,2025-12-12T12:27:32.750610Z,10.543835817596051
pkt_1h_2621,BTC-USD,L1,1765542453.7400663,2025-12-12T12:27:33.750349Z,10.28269627649693
pkt_1h_2622,BTC-USD,L1,1765542454.7400663,2025-12-12T12:27:34.761910Z,21.843621569398636
pkt_1h_2623,BTC-USD,L1,1765542455.7400663,2025-12-12T12:27:35.756596Z,16.529788831663247
pkt_1h_2624,BTC-USD,L1,1765542456.7400663,2025-12-12T12:27:36.754297Z,14.230477081349063
pkt_1h_2625,BTC-USD,L1,1765542457.7400663,2025-12-12T12:27:37.752784Z,12.717628328205363
pkt_1h_2626,BTC-USD,L1,1765542458.7400663,2025-12-12T12:27:38.751488Z,11.42182889299332
pkt_1h_2627,BTC-USD,L1,1765542459.7400663,2025-12-12T12:27:39.758024Z,17.95710539550482
pkt_1h_2628,BTC-USD,L1,1765542460.7400663,2025-12-12T12:27:40.756864Z,16.797822131353033
pkt_1h_2629,BTC-USD,L1,1765542461.7400663,2025-12-12T12:27:41.750322Z,10.25541443431852
pkt_1h_2630,BTC-USD,L1,1765542462.7400663,2025-12-12T12:27:42.752929Z,12.862978435249723
pkt_1h_2631,BTC-USD,L1,1765542463.7400663,2025-12-12T12:27:43.749992Z,9.925275837562566
pkt_1h_2632,BTC-USD,L1,1765542464.7400663,2025-12-12T12:27:44.755740Z,15.673823689279299
pkt_1h_2633,BTC-USD,L1,1765542465.7400663,2025-12-12T12:27:45.750040Z,9.97412029314492
pkt_1h_2634,BTC-USD,L1,1765542466.7400663,2025-12-12T12:27:46.761849Z,21.782511779277613
pkt_1h_2635,BTC-USD,L1,1765542467.7400663,2025-12-12T12:27:47.755782Z,15.715752256116005
pkt_1h_2636,BTC-USD,L1,1765542468.7400663,2025-12-12T12:27:48.761518Z,21.45210131367967
pkt_1h_2637,BTC-USD,L1,1765542469.7400663,2025-12-12T12:27:49.752504Z,12.437958433812184
pkt_1h_2638,BTC-USD,L1,1765542470.7400663,2025-12-12T12:27:50.757376Z,17.309521676887584
pkt_1h_2639,BTC-USD,L1,1765542471.7400663,2025-12-12T12:27:51.757999Z,17.932862209752923
pkt_1h_2640,BTC-USD,L1,1765542472.7400663,2025-12-12T12:27:52.751506Z,11.439230935660795
pkt_1h_2641,BTC-USD,L1,1765542473.7400663,2025-12-12T12:27:53.741308Z,1.2418488801795124
pkt_1h_2642,BTC-USD,L1,1765542474.7400663,2025-12-12T12:27:54.746188Z,6.122057971917793
pkt_1h_2643,BTC-USD,L1,1765542475.7400663,2025-12-12T12:27:55.748052Z,7.986124658444386
pkt_1h_2644,BTC-USD,L1,1765542476.7400663,2025-12-12T12:27:56.751688Z,11.62133206772843
pkt_1h_2645,BTC-USD,L1,1765542477.7400663,2025-12-12T12:27:57.752032Z,11.96547758882146
pkt_1h_2646,BTC-USD,L1,1765542478.7400663,2025-12-12T12:27:58.754009Z,13.94246934027094
pkt_1h_2647,BTC-USD,L1,1765542479.7400663,2025-12-12T12:27:59.759170Z,19.103295819652768
pkt_1h_2648,BTC-USD,L1,1765542480.7400663,2025-12-12T12:28:00.753553Z,13.486455111884068
pkt_1h_2649,BTC-USD,L1,1765542481.7400663,2025-12-12T12:28:01.757014Z,16.94723240046443
pkt_1h_2650,BTC-USD,L1,1765542482.7400663,2025-12-12T12:28:02.754465Z,14.399141052025154
pkt_1h_2651,BTC-USD,L1,1765542483.7400663,2025-12-12T12:28:03.754673Z,14.60706519953889
pkt_1h_2652,BTC-USD,L1,1765542484.7400663,2025-12-12T12:28:04.754462Z,14.395146852394976
pkt_1h_2653,BTC-USD,L1,1765542485.7400663,2025-12-12T12:28:05.753135Z,13.06865261317
pkt_1h_2654,BTC-USD,L1,1765542486.7400663,2025-12-12T12:28:06.742371Z,2.3048705950919928
pkt_1h_2655,BTC-USD,L1,1765542487.7400663,2025-12-12T12:28:07.749596Z,9.529660364645466
pkt_1h_2656,BTC-USD,L1,1765542488.7400663,2025-12-12T12:28:08.754737Z,14.67027882389058
pkt_1h_2657,BTC-USD,L1,1765542489.7400663,2025-12-12T12:28:09.753899Z,13.832910041751607
pkt_1h_2658,BTC-USD,L1,1765542490.7400663,2025-12-12T12:28:10.759126Z,19.05970417955548
pkt_1h_2659,BTC-USD,L1,1765542491.7400663,2025-12-12T12:28:11.761684Z,21.618154018359665
pkt_1h_2660,BTC-USD,L1,1765542492.7400663,2025-12-12T12:28:12.749058Z,8.991901196020425
pkt_1h_2661,BTC-USD,L1,1765542493.7400663,2025-12-12T12:28:13.754009Z,13.942461573748718
pkt_1h_2662,BTC-USD,L1,1765542494.7400663,2025-12-12T12:28:14.750131Z,10.064545826101632
pkt_1h_2663,BTC-USD,L1,1765542495.7400663,2025-12-12T12:28:15.747569Z,7.502719644485076
pkt_1h_2664,BTC-USD,L1,1765542496.7400663,2025-12-12T12:28:16.763095Z,23.02870998347009
pkt_1h_2665,BTC-USD,L1,1765542497.7400663,2025-12-12T12:28:17.750033Z,9.966614369559665
pkt_1h_2666,BTC-USD,L1,1765542498.7400663,2025-12-12T12:28:18.754641Z,14.574268935174198
pkt_1h_2667,BTC-USD,L1,1765542499.7400663,2025-12-12T12:28:19.749647Z,9.58110754189088
pkt_1h_2668,BTC-USD,L1,1765542500.7400663,2025-12-12T12:28:20.752822Z,12.756124731089521
pkt_1h_2669,BTC-USD,L1,1765542501.7400663,2025-12-12T12:28:21.756239Z,16.172710507513784
pkt_1h_2670,BTC-USD,L1,1765542502.7400663,2025-12-12T12:28:22.764827Z,24.76103394385109
pkt_1h_2671,BTC-USD,L1,1765542503.7400663,2025-12-12T12:28:23.749687Z,9.620792408341881
pkt_1h_2672,BTC-USD,L1,1765542504.7400663,2025-12-12T12:28:24.749098Z,9.031803947319696
pkt_1h_2673,BTC-USD,L1,1765542505.7400663,2025-12-12T12:28:25.750198Z,10.132133241075646
pkt_1h_2674,BTC-USD,L1,1765542506.7400663,2025-12-12T12:28:26.754279Z,14.2130320164317
pkt_1h_2675,BTC-USD,L1,1765542507.7400663,2025-12-12T12:28:27.750855Z,10.78886034481568
pkt_1h_2676,BTC-USD,L1,1765542508.7400663,2025-12-12T12:28:28.752745Z,12.678965192524586
pkt_1h_2677,BTC-USD,L1,1765542509.7400663,2025-12-12T12:28:29.758263Z,18.196769095492535
pkt_1h_2678,BTC-USD,L1,1765542510.7400663,2025-12-12T12:28:30.757986Z,17.91991317604747
pkt_1h_2679,BTC-USD,L1,1765542511.7400663,2025-12-12T12:28:31.757185Z,17.119074859334454
pkt_1h_2680,BTC-USD,L1,1765542512.7400663,2025-12-12T12:28:32.753872Z,13.805736349459865
pkt_1h_2681,BTC-USD,L1,1765542513.7400663,2025-12-12T12:28:33.748797Z,8.731209304193492
pkt_1h_2682,BTC-USD,L1,1765542514.7400663,2025-12-12T12:28:34.756094Z,16.027149074965916
pkt_1h_2683,BTC-USD,L1,1765542515.7400663,2025-12-12T12:28:35.754925Z,14.858546576934144
pkt_1h_2684,BTC-USD,L1,1765542516.7400663,2025-12-12T12:28:36.745669Z,5.602649356903128
pkt_1h_2685,BTC-USD,L1,1765542517.7400663,2025-12-12T12:28:37.752355Z,12.288615286024527
pkt_1h_2686,BTC-USD,L1,1765542518.7400663,2025-12-12T12:28:38.781876Z,41.80955778314753
pkt_1h_2687,BTC-USD,L1,1765542519.7400663,2025-12-12T12:28:39.749668Z,9.601545777887795
pkt_1h_2688,BTC-USD,L1,1765542520.7400663,2025-12-12T12:28:40.751707Z,11.640852546413365
pkt_1h_2689,BTC-USD,L1,1765542521.7400663,2025-12-12T12:28:41.754439Z,14.373119866151814
pkt_1h_2690,BTC-USD,L1,1765542522.7400663,2025-12-12T12:28:42.753286Z,13.219545479958493
pkt_1h_2691,BTC-USD,L1,1765542523.7400663,2025-12-12T12:28:43.751458Z,11.391361641653774
pkt_1h_2692,BTC-USD,L1,1765542524.7400663,2025-12-12T12:28:44.751745Z,11.679149810010614
pkt_1h_2693,BTC-USD,L1,1765542525.7400663,2025-12-12T12:28:45.756575Z,16.508383062435534
pkt_1h_2694,BTC-USD,L1,1765542526.7400663,2025-12-12T12:28:46.744144Z,4.078058157803747
pkt_1h_2695,BTC-USD,L1,1765542527.7400663,2025-12-12T12:28:47.760192Z,20.12566759716139
pkt_1h_2696,BTC-USD,L1,1765542528.7400663,2025-12-12T12:28:48.753872Z,13.80597228303576
pkt_1h_2697,BTC-USD,L1,1765542529.7400663,2025-12-12T12:28:49.749947Z,9.880895530952301
pkt_1h_2698,BTC-USD,L1,1765542530.7400663,2025-12-12T12:28:50.745376Z,5.309888346188966
pkt_1h_2699,BTC-USD,L1,1765542531.7400663,2025-12-12T12:28:51.758835Z,18.768586861197406
pkt_1h_2700,BTC-USD,L1,1765542532.7400663,2025-12-12T12:28:52.764077Z,24.01074653573617
pkt_1h_2701,BTC-USD,L1,1765542533.7400663,2025-12-12T12:28:53.754294Z,14.227480535001492
pkt_1h_2702,BTC-USD,L1,1765542534.7400663,2025-12-12T12:28:54.750472Z,10.405213022172088
pkt_1h_2703,BTC-USD,L1,1765542535.7400663,2025-12-12T12:28:55.754226Z,14.160155586387505
pkt_1h_2704,BTC-USD,L1,1765542536.7400663,2025-12-12T12:28:56.749781Z,9.715059413624399
pkt_1h_2705,BTC-USD,L1,1765542537.7400663,2025-12-12T12:28:57.760411Z,20.344505246563543
pkt_1h_2706,BTC-USD,L1,1765542538.7400663,2025-12-12T12:28:58.749055Z,8.988963086955934
pkt_1h_2707,BTC-USD,L1,1765542539.7400663,2025-12-12T12:28:59.759207Z,19.140282967136383
pkt_1h_2708,BTC-USD,L1,1765542540.7400663,2025-12-12T12:29:00.749975Z,9.908597417116638
pkt_1h_2709,BTC-USD,L1,1765542541.7400663,2025-12-12T12:29:01.755140Z,15.074011570948723
pkt_1h_2710,BTC-USD,L1,1765542542.7400663,2025-12-12T12:29:02.760533Z,20.466748948562902
pkt_1h_2711,BTC-USD,L1,1765542543.7400663,2025-12-12T12:29:03.755600Z,15.534109970357774
pkt_1h_2712,BTC-USD,L1,1765542544.7400663,2025-12-12T12:29:04.753483Z,13.416854930199811
pkt_1h_2713,BTC-USD,L1,1765542545.7400663,2025-12-12T12:29:05.747421Z,7.354545682856547
pkt_1h_2714,BTC-USD,L1,1765542546.7400663,2025-12-12T12:29:06.755693Z,15.626904501368852
pkt_1h_2715,BTC-USD,L1,1765542547.7400663,2025-12-12T12:29:07.748150Z,8.083352155715806
pkt_1h_2716,BTC-USD,L1,1765542548.7400663,2025-12-12T12:29:08.751039Z,10.972175859879714
pkt_1h_2717,BTC-USD,L1,1765542549.7400663,2025-12-12T12:29:09.754136Z,14.06972322045905
pkt_1h_2718,BTC-USD,L1,1765542550.7400663,2025-12-12T12:29:10.752322Z,12.255910996910151
pkt_1h_2719,BTC-USD,L1,1765542551.7400663,2025-12-12T12:29:11.752620Z,12.55374060642518
pkt_1h_2720,BTC-USD,L1,1765542552.7400663,2025-12-12T12:29:12.752045Z,11.978772952242803
pkt_1h_2721,BTC-USD,L1,1765542553.7400663,2025-12-12T12:29:13.757250Z,17.18400330843939
pkt_1h_2722,BTC-USD,L1,1765542554.7400663,2025-12-12T12:29:14.750317Z,10.251043009694353
pkt_1h_2723,BTC-USD,L1,1765542555.7400663,2025-12-12T12:29:15.765925Z,25.85874335842061
pkt_1h_2724,BTC-USD,L1,1765542556.7400663,2025-12-12T12:29:16.754821Z,14.754266104437365
pkt_1h_2725,BTC-USD,L1,1765542557.7400663,2025-12-12T12:29:17.752363Z,12.296653602773766
pkt_1h_2726,BTC-USD,L1,1765542558.7400663,2025-12-12T12:29:18.751040Z,10.97314212631499
pkt_1h_2727,BTC-USD,L1,1765542559.7400663,2025-12-12T12:29:19.752555Z,12.488496999230527
pkt_1h_2728,BTC-USD,L1,1765542560.7400663,2025-12-12T12:29:20.748799Z,8.732382236885176
pkt_1h_2729,BTC-USD,L1,1765542561.7400663,2025-12-12T12:29:21.751242Z,11.17552780520367
pkt_1h_2730,BTC-USD,L1,1765542562.7400663,2025-12-12T12:29:22.748064Z,7.9978401847889815
pkt_1h_2731,BTC-USD,L1,1765542563.7400663,2025-12-12T12:29:23.750969Z,10.90234462771635
pkt_1h_2732,BTC-USD,L1,1765542564.7400663,2025-12-12T12:29:24.752215Z,12.148762241908154
pkt_1h_2733,BTC-USD,L1,1765542565.7400663,2025-12-12T12:29:25.753055Z,12.98881383269423
pkt_1h_2734,BTC-USD,L1,1765542566.7400663,2025-12-12T12:29:26.756957Z,16.890672377903233
pkt_1h_2735,BTC-USD,L1,1765542567.7400663,2025-12-12T12:29:27.757680Z,17.613829036184672
pkt_1h_2736,BTC-USD,L1,1765542568.7400663,2025-12-12T12:29:28.759830Z,19.76326446498296
pkt_1h_2737,BTC-USD,L1,1765542569.7400663,2025-12-12T12:29:29.757081Z,17.014197472363286
pkt_1h_2738,BTC-USD,L1,1765542570.7400663,2025-12-12T12:29:30.747692Z,7.625390417867279
pkt_1h_2739,BTC-USD,L1,1765542571.7400663,2025-12-12T12:29:31.743181Z,3.115094357128454
pkt_1h_2740,BTC-USD,L1,1765542572.7400663,2025-12-12T12:29:32.757447Z,17.381066709380192
pkt_1h_2741,BTC-USD,L1,1765542573.7400663,2025-12-12T12:29:33.746715Z,6.648670424982618
pkt_1h_2742,BTC-USD,L1,1765542574.7400663,2025-12-12T12:29:34.747707Z,7.640428152391865
pkt_1h_2743,BTC-USD,L1,1765542575.7400663,2025-12-12T12:29:35.751597Z,11.531091425511276
pkt_1h_2744,BTC-USD,L1,1765542576.7400663,2025-12-12T12:29:36.749385Z,9.318715433801572
pkt_1h_2745,BTC-USD,L1,1765542577.7400663,2025-12-12T12:29:37.748967Z,8.900792744507683
pkt_1h_2746,BTC-USD,L1,1765542578.7400663,2025-12-12T12:29:38.756032Z,15.965366582766796
pkt_1h_2747,BTC-USD,L1,1765542579.7400663,2025-12-12T12:29:39.752109Z,12.042803820467235
pkt_1h_2748,BTC-USD,L1,1765542580.7400663,2025-12-12T12:29:40.755890Z,15.824190095663678
pkt_1h_2749,BTC-USD,L1,1765542581.7400663,2025-12-12T12:29:41.755059Z,14.992962946418118
pkt_1h_2750,BTC-USD,L1,1765542582.7400663,2025-12-12T12:29:42.750303Z,10.236910857315866
pkt_1h_2751,BTC-USD,L1,1765542583.7400663,2025-12-12T12:29:43.755419Z,15.352898074303694
pkt_1h_2752,BTC-USD,L1,1765542584.7400663,2025-12-12T12:29:44.752240Z,12.173971099853068
pkt_1h_2753,BTC-USD,L1,1765542585.7400663,2025-12-12T12:29:45.743231Z,3.16424557983456
pkt_1h_2754,BTC-USD,L1,1765542586.7400663,2025-12-12T12:29:46.752803Z,12.73675720854267
pkt_1h_2755,BTC-USD,L1,1765542587.7400663,2025-12-12T12:29:47.742310Z,2.2440021911896544
pkt_1h_2756,BTC-USD,L1,1765542588.7400663,2025-12-12T12:29:48.758482Z,18.415449632280026
pkt_1h_2757,BTC-USD,L1,1765542589.7400663,2025-12-12T12:29:49.754434Z,14.367295014589697
pkt_1h_2758,BTC-USD,L1,1765542590.7400663,2025-12-12T12:29:50.759492Z,19.42616720880137
pkt_1h_2759,BTC-USD,L1,1765542591.7400663,2025-12-12T12:29:51.755700Z,15.63360745680414
pkt_1h_2760,BTC-USD,L1,1765542592.7400663,2025-12-12T12:29:52.753368Z,13.301693049060226
pkt_1h_2761,BTC-USD,L1,1765542593.7400663,2025-12-12T12:29:53.753605Z,13.538863448099223
pkt_1h_2762,BTC-USD,L1,1765542594.7400663,2025-12-12T12:29:54.756471Z,16.405012936823603
pkt_1h_2763,BTC-USD,L1,1765542595.7400663,2025-12-12T12:29:55.753160Z,13.093878642736792
pkt_1h_2764,BTC-USD,L1,1765542596.7400663,2025-12-12T12:29:56.743862Z,3.7952688217043065
pkt_1h_2765,BTC-USD,L1,1765542597.7400663,2025-12-12T12:29:57.748416Z,8.349870465978865
pkt_1h_2766,BTC-USD,L1,1765542598.7400663,2025-12-12T12:29:58.753432Z,13.365838532233717
pkt_1h_2767,BTC-USD,L1,1765542599.7400663,2025-12-12T12:29:59.746750Z,6.68415258005786
pkt_1h_2768,BTC-USD,L1,1765542600.7400663,2025-12-12T12:30:00.753102Z,13.03573836310177
pkt_1h_2769,BTC-USD,L1,1765542601.7400663,2025-12-12T12:30:01.749463Z,9.397089128853892
pkt_1h_2770,BTC-USD,L1,1765542602.7400663,2025-12-12T12:30:02.750565Z,10.498737396064262
pkt_1h_2771,BTC-USD,L1,1765542603.7400663,2025-12-12T12:30:03.750897Z,10.831205845256493
pkt_1h_2772,BTC-USD,L1,1765542604.7400663,2025-12-12T12:30:04.750700Z,10.63377169971064
pkt_1h_2773,BTC-USD,L1,1765542605.7400663,2025-12-12T12:30:05.747452Z,7.385232692165463
pkt_1h_2774,BTC-USD,L1,1765542606.7400663,2025-12-12T12:30:06.748106Z,8.039987249853645
pkt_1h_2775,BTC-USD,L1,1765542607.7400663,2025-12-12T12:30:07.756024Z,15.957326627004585
pkt_1h_2776,BTC-USD,L1,1765542608.7400663,2025-12-12T12:30:08.750453Z,10.387162296982419
pkt_1h_2777,BTC-USD,L1,1765542609.7400663,2025-12-12T12:30:09.766602Z,26.535376284398154
pkt_1h_2778,BTC-USD,L1,1765542610.7400663,2025-12-12T12:30:10.759995Z,19.928617640549675
pkt_1h_2779,BTC-USD,L1,1765542611.7400663,2025-12-12T12:30:11.753883Z,13.816595266255819
pkt_1h_2780,BTC-USD,L1,1765542612.7400663,2025-12-12T12:30:12.748932Z,8.865865354854863
pkt_1h_2781,BTC-USD,L1,1765542613.7400663,2025-12-12T12:30:13.746020Z,5.953628879410087
pkt_1h_2782,BTC-USD,L1,1765542614.7400663,2025-12-12T12:30:14.751412Z,11.345986821139613
pkt_1h_2783,BTC-USD,L1,1765542615.7400663,2025-12-12T12:30:15.757909Z,17.842783847687087
pkt_1h_2784,BTC-USD,L1,1765542616.7400663,2025-12-12T12:30:16.756228Z,16.162174743356896
pkt_1h_2785,BTC-USD,L1,1765542617.7400663,2025-12-12T12:30:17.746878Z,6.811262122702447
pkt_1h_2786,BTC-USD,L1,1765542618.7400663,2025-12-12T12:30:18.753894Z,13.827948566999789
pkt_1h_2787,BTC-USD,L1,1765542619.7400663,2025-12-12T12:30:19.759367Z,19.300952989297812
pkt_1h_2788,BTC-USD,L1,1765542620.7400663,2025-12-12T12:30:20.753086Z,13.019815677323077
pkt_1h_2789,BTC-USD,L1,1765542621.7400663,2025-12-12T12:30:21.749363Z,9.29636069601062
pkt_1h_2790,BTC-USD,L1,1765542622.7400663,2025-12-12T12:30:22.753130Z,13.063314812966212
pkt_1h_2791,BTC-USD,L1,1765542623.7400663,2025-12-12T12:30:23.756509Z,16.44277387644687
pkt_1h_2792,BTC-USD,L1,1765542624.7400663,2025-12-12T12:30:24.758575Z,18.509080665389106
pkt_1h_2793,BTC-USD,L1,1765542625.7400663,2025-12-12T12:30:25.754162Z,14.09591208325913
pkt_1h_2794,BTC-USD,L1,1765542626.7400663,2025-12-12T12:30:26.753495Z,13.428819808723619
pkt_1h_2795,BTC-USD,L1,1765542627.7400663,2025-12-12T12:30:27.754796Z,14.729845029390695
pkt_1h_2796,BTC-USD,L1,1765542628.7400663,2025-12-12T12:30:28.759011Z,18.944366531347857
pkt_1h_2797,BTC-USD,L1,1765542629.7400663,2025-12-12T12:30:29.753728Z,13.662203649380231
pkt_1h_2798,BTC-USD,L1,1765542630.7400663,2025-12-12T12:30:30.750475Z,10.408709886623345
pkt_1h_2799,BTC-USD,L1,1765542631.7400663,2025-12-12T12:30:31.753698Z,13.631465485603997
pkt_1h_2800,BTC-USD,L1,1765542632.7400663,2025-12-12T12:30:32.742436Z,2.3702361362133537
pkt_1h_2801,BTC-USD,L1,1765542633.7400663,2025-12-12T12:30:33.753170Z,13.10380296844016
pkt_1h_2802,BTC-USD,L1,1765542634.7400663,2025-12-12T12:30:34.752237Z,12.170455283771048
pkt_1h_2803,BTC-USD,L1,1765542635.7400663,2025-12-12T12:30:35.746420Z,6.353784941433325
pkt_1h_2804,BTC-USD,L1,1765542636.7400663,2025-12-12T12:30:36.758530Z,18.46340035328619
pkt_1h_2805,BTC-USD,L1,1765542637.7400663,2025-12-12T12:30:37.753681Z,13.614749526304568
pkt_1h_2806,BTC-USD,L1,1765542638.7400663,2025-12-12T12:30:38.748807Z,8.740894561657827
pkt_1h_2807,BTC-USD,L1,1765542639.7400663,2025-12-12T12:30:39.756185Z,16.118281387442533
pkt_1h_2808,BTC-USD,L1,1765542640.7400663,2025-12-12T12:30:40.759036Z,18.969400579955284
pkt_1h_2809,BTC-USD,L1,1765542641.7400663,2025-12-12T12:30:41.755254Z,15.187859122023465
pkt_1h_2810,BTC-USD,L1,1765542642.7400663,2025-12-12T12:30:42.757812Z,17.745321609041234
pkt_1h_2811,BTC-USD,L1,1765542643.7400663,2025-12-12T12:30:43.750180Z,10.113246022803628
pkt_1h_2812,BTC-USD,L1,1765542644.7400663,2025-12-12T12:30:44.755599Z,15.533204321110397
pkt_1h_2813,BTC-USD,L1,1765542645.7400663,2025-12-12T12:30:45.752604Z,12.537240750377272
pkt_1h_2814,BTC-USD,L1,1765542646.7400663,2025-12-12T12:30:46.756273Z,16.206280853245183
pkt_1h_2815,BTC-USD,L1,1765542647.7400663,2025-12-12T12:30:47.748760Z,8.69356729835236
pkt_1h_2816,BTC-USD,L1,1765542648.7400663,2025-12-12T12:30:48.758051Z,17.98515819626315
pkt_1h_2817,BTC-USD,L1,1765542649.7400663,2025-12-12T12:30:49.762051Z,21.984496735524075
pkt_1h_2818,BTC-USD,L1,1765542650.7400663,2025-12-12T12:30:50.754753Z,14.686527574544474
pkt_1h_2819,BTC-USD,L1,1765542651.7400663,2025-12-12T12:30:51.750040Z,9.973562307483505
pkt_1h_2820,BTC-USD,L1,1765542652.7400663,2025-12-12T12:30:52.750887Z,10.820273523234158
pkt_1h_2821,BTC-USD,L1,1765542653.7400663,2025-12-12T12:30:53.751674Z,11.607531909239606
pkt_1h_2822,BTC-USD,L1,1765542654.7400663,2025-12-12T12:30:54.748533Z,8.466349989836482
pkt_1h_2823,BTC-USD,L1,1765542655.7400663,2025-12-12T12:30:55.754272Z,14.206099976495778
pkt_1h_2824,BTC-USD,L1,1765542656.7400663,2025-12-12T12:30:56.767899Z,27.83294895941017
pkt_1h_2825,BTC-USD,L1,1765542657.7400663,2025-12-12T12:30:57.744487Z,4.4206037272901115
pkt_1h_2826,BTC-USD,L1,1765542658.7400663,2025-12-12T12:30:58.751352Z,11.286044389315983
pkt_1h_2827,BTC-USD,L1,1765542659.7400663,2025-12-12T12:30:59.744806Z,4.739416327388186
pkt_1h_2828,BTC-USD,L1,1765542660.7400663,2025-12-12T12:31:00.757177Z,17.11098572088734
pkt_1h_2829,BTC-USD,L1,1765542661.7400663,2025-12-12T12:31:01.749211Z,9.144277245608091
pkt_1h_2830,BTC-USD,L1,1765542662.7400663,2025-12-12T12:31:02.744232Z,4.165957266822413
pkt_1h_2831,BTC-USD,L1,1765542663.7400663,2025-12-12T12:31:03.753576Z,13.509837723417725
pkt_1h_2832,BTC-USD,L1,1765542664.7400663,2025-12-12T12:31:04.751875Z,11.808482055994414
pkt_1h_2833,BTC-USD,L1,1765542665.7400663,2025-12-12T12:31:05.751088Z,11.02150856891237
pkt_1h_2834,BTC-USD,L1,1765542666.7400663,2025-12-12T12:31:06.754205Z,14.138250388850022
pkt_1h_2835,BTC-USD,L1,1765542667.7400663,2025-12-12T12:31:07.755677Z,15.61019115805733
pkt_1h_2836,BTC-USD,L1,1765542668.7400663,2025-12-12T12:31:08.750707Z,10.640935861035091
pkt_1h_2837,BTC-USD,L1,1765542669.7400663,2025-12-12T12:31:09.758524Z,18.457766082836613
pkt_1h_2838,BTC-USD,L1,1765542670.7400663,2025-12-12T12:31:10.755863Z,15.797119727749791
pkt_1h_2839,BTC-USD,L1,1765542671.7400663,2025-12-12T12:31:11.756746Z,16.67944578063747
pkt_1h_2840,BTC-USD,L1,1765542672.7400663,2025-12-12T12:31:12.747705Z,7.6391915494787845
pkt_1h_2841,BTC-USD,L1,1765542673.7400663,2025-12-12T12:31:13.749386Z,9.320101176343838
pkt_1h_2842,BTC-USD,L1,1765542674.7400663,2025-12-12T12:31:14.757248Z,17.181416989753565
